tweet,clean,date,time,link
"hindi talaga ako naniniwalang wala pang infected ng NCOV dito sa pilipinas. yung neighbouring countries natin nagnanaknak na sa dami ng infected, well, in fact, dagsa ang mga chinese dito.",naniniwalang infected ncov pilipinas neighbouring countries natin nagnanaknak dami infected well fact dagsa chinese,2020-01-28,12:05:14+00:00,https://twitter.com/wendellitow/status/1222128499516796928
"Puro bantay, puro bantay. Tas kapag may nakapasok at may sign ng nCov, ibabalita. Kung tinitigil nyo muna pagtanggap ng mga pasahero sa NAIA no? Kaso NGA-NGA e. ",puro bantay puro bantay nakapasok sign ncov ibabalita tinitigil nyo muna pagtanggap pasahero naia kaso nga nga,2020-01-28,03:27:11+00:00,https://twitter.com/gemasha_/status/1221998127592271873
HK Disneyland and Ocean Park were both closed until further notice. This NCov issue is such a messsssss! ,hk disneyland ocean park closed notice ncov issue messsssss,2020-01-28,02:54:53+00:00,https://twitter.com/coiyap8/status/1221989997965824001
"Natatakot na ko sa mga chingchong, seriously :( Sa kanila galing ang coronavirus, tapos tumae pa sa Intramuros at umihi sa gilid ng Edsa Ayala.",natatakot chingchong seriously galing coronavirus tapos tumae intramuros umihi gilid edsa ayala,2020-01-27,16:05:50+00:00,https://twitter.com/brnrdzmpy/status/1221826659185123328
OMG I’M CURRENTLY AT CHINESE GENERAL HOSPITAL HERE SA MANILA AND MY TITA TOLD ME NA DON’T ENTER THE FACILITY UNLESS I HAVE MY FACE MASK COS MAY POSSIBLE CORONAVIRUS CARRIER INSIDE BE SAFE!! ALWAYS HAVE UR SANITIZERS AND FACE MASKS!!,omg currently chinese general hospital manila tita told dont enter facility unless mask cos possible coronavirus carrier inside safe always ur sanitizers masks,2020-01-27,14:49:57+00:00,https://twitter.com/justjorg_/status/1221807560451190784
Dahil sa Coronavirus nayan feeling ko tuloy magkaka zombie na,coronavirus nayan feeling tuloy magkaka zombie,2020-01-27,14:24:31+00:00,https://twitter.com/Jadeganotisigm1/status/1221801162841550849
"Scientists needs to holler at Bruce Willis again to prevent another outbreak. They succeeded in 1996; they also dont want to make the same mistakes. The Army of the Twelve Monkeys were, in fact, not the source of the epidemic #coronavirus",scientists needs holler bruce willis prevent another outbreak succeeded dont make mistakes army twelve monkeys fact source epidemic,2020-01-27,14:12:55+00:00,https://twitter.com/Kurt4Peeps/status/1221798241039028224
’Pag pinoy nagkaroon ng #nCoV mabilis kakalat kasi maraming pinoy ang hindi hygienic at hindi marunong mag-isip ng ikakabuti ng kapwa niya. ,pinoy mabilis kakalat kasi maraming pinoy hygienic marunong isip ikakabuti,2020-01-27,13:08:20+00:00,https://twitter.com/kimpopotpot/status/1221781990489198594
"oo, tapos according sa tito ng pinsan ko (a doctor) from metropolitan hospital ayaw daw ipagsabi nung director ng hospital na may positive na sa NCOV, mga kapitalistang takot mawalan ng pasyente, mga hangal sa sariling bansa! TANGINA NG MGA CHINESE. TANGINA NG MGA KAPITALISTA. ",oo tapos according tito pinsan doctor metropolitan hospital ayaw daw ipagsabi director hospital positive ncov kapitalistang takot mawalan pasyente hangal sariling bansa chinese kapitalista,2020-01-27,12:10:20+00:00,https://twitter.com/fvckingjheaaan/status/1221767393770274818
"drink lots of water + take your vitamins, errone! also please do always always observe proper hygiene (bring your sanitizers/alcohol w you!!!) prayers up!!!!!!! we will be safe! ctto #coronavirus ",drink lots water vitamins errone please always always observe proper hygiene bring sanitizers alcohol prayers safe ctto,2020-01-27,08:54:36+00:00,https://twitter.com/ronivillanuevae/status/1221718135889285120
"PROTECT YOUR SELF AND FAMILIES FROM EPIDEMIC #coronavirus With iPRO-TECT AND ENER-CHI DIFFUSER BUY NOW!! CONTACT ME HERE: 09279143917 LOOK FOR Gemma Cada Badidoy @Mandaluyong City, Manila, Philipines https://www.instagram.com/p/B7zFhYkBjZm/?igshid=bh79gwxejluw",protect self families epidemic ipro tect ener diffuser buy contact look gemma cada badidoy city manila philipines,2020-01-26,21:42:13+00:00,https://twitter.com/AIMSILVER_EAGLE/status/1221548926001713153
May gamot na para sa new strain ng Coronavirus ,gamot new strain coronavirus,2020-01-26,15:51:49+00:00,https://twitter.com/zaykalvarez/status/1221460743578509312
"Pero seryoso, I was jogging along Sheridan Street. Tapos may chinese na hinawakan ako and nagtanong ng direction at tinanggal mask nya. Nasa taat lang kami ng lugar na hanap nya. After kong ituro, sa opposite direction tumakbo si gago left me overthinking about coronavirus.",seryoso jogging along sheridan street tapos chinese hinawakan nagtanong direction tinanggal mask nya nasa taat lugar hanap nya ituro opposite direction tumakbo left overthinking coronavirus,2020-01-26,15:25:09+00:00,https://twitter.com/justroyc/status/1221454031253467137
Toki it says a Chinese hospital in Manila has a patient positive of Coronavirus and they don’t want to give an information to the proper authorities for fear it affects their business ,toki says chinese hospital manila patient positive coronavirus dont give information proper authorities fear affects business,2020-01-26,15:17:14+00:00,https://twitter.com/PbgNoona/status/1221452039705677829
What if the coronavirus is China’s biological warfare gone wrong? Hmmm...,coronavirus chinas biological warfare gone wrong hmmm,2020-01-26,13:11:15+00:00,https://twitter.com/MMcgomery/status/1221420335578271745
"Chinese who are in china should be lockdown to there country. Masama na kung masama. Atleast safe ang buong mundo mula sa inyo. Hilig niyo kasi kumain ng exotic lalo na sa wild animals. Wala kayong disiplina. Ayan, pati tuloy ibang tao nadadamay sa sakit niyo. #coronavirus",chinese china lockdown country masama masama atleast safe buong mundo inyo hilig niyo kasi kumain exotic lalo wild animals kayong disiplina ayan pati tuloy ibang tao nadadamay sakit niyo,2020-01-26,09:53:52+00:00,https://twitter.com/grlynlozano/status/1221370664034209793
Andaming Chinese sa MOA sksksk baka may carrier na jan ng coronavirus ha? Huhu,andaming chinese moa sksksk baka carrier jan coronavirus,2020-01-26,08:13:02+00:00,https://twitter.com/solidliguidGUS/status/1221345286779334656
"We are not sure of this not so visible enemy, the Coronavirus. What we can do at the moment is strengthen our immune system. Eat healthy foods and take vitamin supplements. Since it is a virus, the following herbs may help. ",sure visible enemy coronavirus moment strengthen immune system eat healthy foods vitamin supplements since virus following herbs help,2020-01-26,07:02:52+00:00,https://twitter.com/jazjez08/status/1221327627610275840
"Are we not wondering why the new coronavirus emerged at the time of big festivities? 1 infected can infect 14 people, interacting on Christmas, Gregorian New Year, Chinese New Year—a great multiplier. Is this a natural phenomenon, or intentionally engineered?",wondering new coronavirus emerged time big festivities infected infect people interacting christmas gregorian new year chinese new yeara great multiplier natural phenomenon intentionally engineered,2020-01-26,02:17:54+00:00,https://twitter.com/vcrlknnth/status/1221255913849311237
"With coronavirus, ASF, criminals, prostitutes &amp; other pestilence brought here by mainland Chinx, it’s very suspicious it may be deliberately done to weaken the Philippines fundamentally from its core to its government ",coronavirus asf criminals prostitutes pestilence brought mainland chinx suspicious deliberately done weaken philippines fundamentally core government,2020-01-26,01:52:23+00:00,https://twitter.com/mgb819/status/1221249495066804224
"May mga chinese nationals kame nakasama kanina sa place na kinainan namen, ncov lang talaga namutawi sa isip ko.",chinese nationals nakasama kanina place kinainan namen ncov namutawi isip,2020-01-25,18:04:43+00:00,https://twitter.com/mydarp/status/1221131800631603201
"Yung outbreak ngayon ng NCoV, naalala ko yung ’Contagion’ film. It all started with bats!",outbreak ncov naalala contagion film started bats,2020-01-25,16:05:28+00:00,https://twitter.com/askkirocom/status/1221101788939440128
Legit ba na through eyes ang coronavirus?,legit eyes coronavirus,2020-01-25,16:01:41+00:00,https://twitter.com/eraaamilano/status/1221100838816337924
Misinformation na lng tlga sa news ang coronavirus. Hayyyy,misinformation lng tlga news coronavirus hayyyy,2020-01-25,11:11:56+00:00,https://twitter.com/hannahsermonia/status/1221027919910170626
Gong Xi Fa Cai! Happy Chinese New Year to my chinoy friends. Except dun sa mga chinese na umihi sa ayala at dun sa mga nagkalat ng CoronaVirus ,gong xi fa cai happy chinese new year chinoy friends except dun chinese umihi ayala dun nagkalat coronavirus,2020-01-25,09:01:09+00:00,https://twitter.com/onlyaikofv/status/1220995006330073088
Kung Hei Fat Choi sa mga kaibigan nating instek na nag kalat ng virus at sakit Happy Chinese New year! #coronavirus #ChineseNewYear #CNY2020 #YearoftheRat #ChineseNewYear2020,fat choi kaibigan nating instek nag kalat virus sakit happy chinese new year,2020-01-25,00:37:21+00:00,https://twitter.com/iCarlyn/status/1220868222301265920
hoy wag naman sana ako magkaroon ng coronavirus puro mga chinese pa naman nandito sa pinag oojt-han ko!!!!,hoy magkaroon coronavirus puro chinese nandito pinag oojt,2020-01-25,00:02:59+00:00,https://twitter.com/zznzzrl/status/1220859575038955520
Ahas at paniki ang nireresearch sa wuhan ang orig ng ncov,ahas paniki nireresearch wuhan orig ncov,2020-01-24,20:58:00+00:00,https://twitter.com/junepineda8/status/1220813022177808384
Tangina niyo! Di nankyo natuto sa 2003 SARS na nagmula sa inyo! Ngayon 2019-nCov naman nilikha niyo!!!! Mga hayup!!!!! ,niyo nankyo natuto sars nagmula inyo ncov nilikha niyo hayup,2020-01-24,16:57:44+00:00,https://twitter.com/patootie000/status/1220752556873273344
"MASK ON AND PREVENT CORONAVIRUS _ Dr. Yuen Kwok Yung, a highly respected doctor during the previous SARS period gave the following advice. 1. He suggests to try to avoid going to China during this period of time.… https://www.instagram.com/p/B7tAsYRHAxl/?igshid=r82oj8wdlhra",mask prevent coronavirus dr yuen kwok highly respected doctor previous sars period gave following advice suggests try avoid going china period time,2020-01-24,13:14:01+00:00,https://twitter.com/arracastro/status/1220696254377873408
"There are 219 medically important species of virus na inaaral & sinasapuso nmin tpos ssabihin lng ng karoomate ko na uminom lng daw ng ""ANTIBIOTICS"" ung kasama nmin na may Flu. Tpos sasabihin pa nya na ung Coronavirus madali lang gamutin. Me:Boi ihampas ko kaya ito inaaral ko ",medically important species virus inaaral sinasapuso nmin tpos ssabihin lng karoomate uminom lng daw antibiotics kasama nmin flu tpos sasabihin nya coronavirus madali gamutin boi ihampas inaaral,2020-01-23,14:38:12+00:00,https://twitter.com/JcDumbledore/status/1220355053438947328
SARS started in China and they have another outbreak of Swine flu recently. Both are strains of coronavirus. Just something to think about. ,sars started china another outbreak swine flu recently strains coronavirus something think,2020-01-23,07:02:26+00:00,https://twitter.com/supermodale/status/1220240354831523841
"With all the Coronavirus madness I have a pack of antibacterial wipes, 2 hand sanitizers and an alcohol inside my bag",coronavirus madness pack antibacterial wipes hand sanitizers alcohol inside bag,2020-01-23,05:42:45+00:00,https://twitter.com/jamencamen/status/1220220304208756738
"This coronavirus really scares me. It is spreading across borders. We are now in that period of extinction. Pero baka naman ihian lang ni Digong ‘to, mawawala na ano po mga ka-DDS?",coronavirus really scares spreading across borders period extinction baka ihian digong mawawala dds,2020-01-23,02:29:48+00:00,https://twitter.com/RykkQE/status/1220171745732096001
New Made in China Imported goods of the Philippines: coronavirus strain,new made china imported goods philippines coronavirus strain,2020-01-22,13:10:01+00:00,https://twitter.com/EulernNothing/status/1219970474349711362
