tweet,date,time,link
"Imagine, manila is one of the city that never sleeps and seeing this city now being a ghost town, so i’m pretty sure if we survive from this pandemic covid-19, Filipinos will celebrate and pretend like it’s a new year.",2020-03-17,14:22:55+00:00,https://twitter.com/lesyeuxjendeuki/status/1239920152910499847
Congrats UST Covid 19 TaskForce for your help and dedication to serve our community in this trying times!,2020-03-17,14:21:47+00:00,https://twitter.com/mahalngdyos/status/1239919866489925636
"BREAKING: Two more COVID-19 patients die in the Philippines, bringing death toll to 14. @cnnphilippines",2020-03-17,14:21:39+00:00,https://twitter.com/kim_badbadon/status/1239919833044541441
"COVID versus BINGO! @Pateros, Metro Manila, Philippines https://www.instagram.com/p/B91RRZAnQ-WDMIdnh0XrrpJPL6rfvGJ_9zjvj40/?igshid=1lwq8snr03dwr",2020-03-17,14:20:32+00:00,https://twitter.com/iamjannhikko/status/1239919550491168770
"ateee anneee!!! una sa lahat, miss na talaga kita eh!! dapat ako pa rin baby mo ha!!! tiis muna tayo ngayon, pagnatapos na ncov magkakasama na ulit us dahil sa music vid hehez lam mo naman na dito ako lagi for u! tca&amp;gb’ i love you ",2020-03-17,14:19:25+00:00,https://twitter.com/cadayonaden/status/1239919272509358083
"I pray sana na may matinding anti-body na yung laging nasa kalye, para di na tablan ng CoVid 19.",2020-03-17,14:17:08+00:00,https://twitter.com/jazjez08/status/1239918697860313088
Kulang din tayo Sa test kits kaya yung nakikita mong figure Na nilalabas ng DOH eh konti pa lang. For sure marami Na daw ang May Covid 19 dito Sa Pilipinas.,2020-03-17,14:15:46+00:00,https://twitter.com/markmasalunga/status/1239918352941764608
Na hayop pa putangina HAHAHHHA osige pagtapos ng fuking Covid-19 shit nayan HAHAHHA,2020-03-17,14:15:18+00:00,https://twitter.com/Akotosivincent/status/1239918235182497793
Yang covid na yan noon pa yan. Kasama nga yan sa Ten Commandments. Thou shall COVID thy neighbors wife! ,2020-03-17,14:14:35+00:00,https://twitter.com/jenasis818/status/1239918054709944321
According to Dr. Willie Ong May possibilities Na marami Na ang May Covid 19 ngayon Sa Pilipinas sometimes Hindi lang eto nagpapakita ng symptoms kasi malakas ang resistensiya Pero pwede niya etong maipasa.,2020-03-17,14:14:02+00:00,https://twitter.com/markmasalunga/status/1239917916234997760
"Yung kasali ka sa VIBER gc ng DOH PH Covid-19, tamang basa lang ng updates ",2020-03-17,14:11:09+00:00,https://twitter.com/emBESTil/status/1239917188795863041
"“Surround us with your peace, Lord.” Melt anxiety. Conquer panic. Dispel fear. Destroy covid. Surround us with peace.",2020-03-17,14:04:32+00:00,https://twitter.com/markulet10/status/1239915524546424834
Marami na tayong paalala sa mga tao upang makaiwas sa COVID-19. Tandaan lang natin na iwasan na ninyong hawakan yung taong bibitawan ka lang din.,2020-03-17,14:00:03+00:00,https://twitter.com/MarkArtugz/status/1239914398342234116
Di na ko makakain sa dami ng tubig hahaha thank you! Wag kayo matakot wala ko exposure sa may covid hahahaha,2020-03-17,13:59:19+00:00,https://twitter.com/Rmgrsp/status/1239914212253671426
papacheckup kita if free ako baka may ncov kana ayokong mawala ka saken -papasaid ,2020-03-17,13:58:52+00:00,https://twitter.com/_shieramei/status/1239914098818576385
"dapat may solution diyan ang government eh, so far, LGU pa lang ng pasig, cainta at maynila. hay pano naman yung iba :(( nakakastress ang covid in all aspect boset",2020-03-17,13:57:32+00:00,https://twitter.com/roselynrebano/status/1239913764960387072
FU COVID-19!!!!!!! ,2020-03-17,13:57:30+00:00,https://twitter.com/biscarranikolai/status/1239913756479516672
Maglilike ka pa shinare kong meme ha :) ikaw lang naglike :) covid sana pangalan ng anak mo,2020-03-17,13:57:26+00:00,https://twitter.com/oishishie/status/1239913740390129666
"Kapag may announcement ang government regarding COVID-19, sana si Usec. Vergeire ang magsalita.",2020-03-17,13:56:59+00:00,https://twitter.com/robruiz/status/1239913624560259075
We will rise as One #HealPH #covid_19 @Makati https://www.instagram.com/p/B91lS4fH0Fg/?igshid=ksu5fvxf7y5k,2020-03-17,13:56:57+00:00,https://twitter.com/iamcaneterc/status/1239913618784710657
Sabi ni Dr Willie Ong baka mas marami pa ang meron Covid 19 kulang daw kasi ang testing kits.,2020-03-17,13:55:35+00:00,https://twitter.com/markmasalunga/status/1239913274704982016
"@DOHgovph @SecDuque akala po namin get tested pag symptomatic lang. so being a politician, even if asymptomatic, already an indication for COVID testing? #walkthetalk #practicewhatyoupreach #testeveryonenotjustpoliticians",2020-03-17,13:52:17+00:00,https://twitter.com/b14ck3y3/status/1239912442697637889
Mga kabataan dito sa amin leche!!! Talagang hinahamon ang covid!!! Nagtitipon tipon silang lahat tapos pagmay brgy kanya kanyang tago pagkaalis lalabas ulit!!!!,2020-03-17,13:51:22+00:00,https://twitter.com/Rmgrsp/status/1239912211922878466
"Thankful for Doc Willy Ong’s YT channel. We needed vlogs to educate us about the pandemic COVID-19. Kudos, Doc! Keep it up! @DocWillieOng ",2020-03-17,13:44:10+00:00,https://twitter.com/noelontheroad/status/1239910401598341123
Ang hirap magtipid. Twice Na Lang ang kain Sa isang araw. Hindi natin alam hanggang Kelan tong Covid 19.,2020-03-17,13:42:07+00:00,https://twitter.com/markmasalunga/status/1239909884851707904
"Nakakatakot talaga tong Covid-19 hay, DM kung natatakot kadin.",2020-03-17,13:39:36+00:00,https://twitter.com/rhnmrbrrn/status/1239909250719051777
"In this COVID-19 Pandemic, we are faced with big problems as people.. and the best way to survive and thrive is by coming from love and care for ourselves and one another. 1. Be RESPONSIBLE. Responsibility is about… https://www.instagram.com/p/B91jQATJDC9/?igshid=4uonc2iykxd3",2020-03-17,13:39:12+00:00,https://twitter.com/franzforlife/status/1239909150080950272
"Class divide is so apparent not only during this ""community quarantine"" but even in COVID-19 testing. High profile people getting tested when there are a lot PUI’s and PUM’s who need urgent testing more than them. Kakapal ng mukha.",2020-03-17,13:37:46+00:00,https://twitter.com/dedtulabs/status/1239908789622464522
yoko ngang mahawaan ng covid HAHSHHAHSHAH,2020-03-17,13:35:16+00:00,https://twitter.com/jnsagun/status/1239908160057430016
"Kapag talaga nasa taas ka, kadalasan di mo na nakikita iyong mga nasa baba. I hope itong mga privileged ay maging maingat sa pagkukumento sa mga taong na-aagrabyado ng di magandang implementasyon ng gobyerno ukol sa pagkalat ng COVID-19.",2020-03-17,13:31:35+00:00,https://twitter.com/PauQuilos/status/1239907234936578048
Fight COVID 19 BE STRONG HAVE FAITH IN GOD. HE WILL MAKE A WAY FOR US. JESUS IS OUR GREAT HEALER.,2020-03-17,13:25:33+00:00,https://twitter.com/janashrae/status/1239905716510457858
Birthday wish ko lang this year: 1) Covid-19 to end 2) Health for my parents (they are old na e) 3) Premier League for @LFC ,2020-03-17,13:23:37+00:00,https://twitter.com/cybertooth9/status/1239905228427644928
Legit! Miss ko na sobra mahal ko!!! Shutainames NCOV,2020-03-17,13:22:09+00:00,https://twitter.com/alyanuhhhhh/status/1239904858309705731
Hay naku fren. I know some people who were tapped to join kay wa na choice but di gyud sila oi. Gahi haha nya karon mag post on social media naka full ppe dayun #frontliners dayun nakapauli pa daw ug covid + pxs. Haha Disgusting,2020-03-17,13:16:15+00:00,https://twitter.com/imarionbs/status/1239903376055226368
"While ordinary folks are asked to report to work, the rich calls them ""fuckers"", stubborn. Contemporary Marie Antoinettes still exist. Que horror! COVID-19 pandemic exposes the huge class divide. ",2020-03-17,13:15:22+00:00,https://twitter.com/queeringryan/status/1239903154591772679
cuddle weather? potugh bawal dahil sa covid lolz,2020-03-17,13:14:10+00:00,https://twitter.com/potatotriciaaa/status/1239902852555739136
OK Covid hahahahahhhahaha benta pero yun reminder din!!!!! ,2020-03-17,13:13:00+00:00,https://twitter.com/funsizehopie/status/1239902557817827329
A friend of mine just got laid off from work. His company needed to do it due to the nCov Pandemic affecting operations. Haaay. Dami ng negative effects ng nCov. Sana matapos na to ,2020-03-17,13:08:15+00:00,https://twitter.com/BersabeCede/status/1239901363221356545
Naka ligtas ka nga sa COVID 19 namatay ka naman sa hirap.,2020-03-17,13:07:14+00:00,https://twitter.com/itsyonix1/status/1239901105246449665
""" di ka nga mamatay sa ncov, mamamatay ka Naman sa gutom. NO WORK NO PAY NGA E"" ",2020-03-17,13:05:24+00:00,https://twitter.com/holabon_/status/1239900644330205185
Ang lala. ISKRAMBOL + Covid-19 grabe siguro iyak natin,2020-03-17,13:05:09+00:00,https://twitter.com/ghe_gabby/status/1239900583085006851
nabubulok na ko sa binangonan anunaa tangina covid 19 bwisit ka,2020-03-17,13:05:07+00:00,https://twitter.com/elayshakristi/status/1239900573031223298
Oh my goshh Christopher de Leon mayroong COVID. kahapon senator ngayon artista this is remind for us na kailangan talaga natin mag ingat at maging malusog kasi lahat tayo kasama sa laban na to mahirap man o mayaman. ALWAYS PRAY AND TRUST TO GOD.,2020-03-17,13:04:45+00:00,https://twitter.com/rovic_nicol/status/1239900479288561664
panis yang pagiging gandang lalaki gandang babae nyu pag kayo tinamaan ng covid hays,2020-03-17,13:03:46+00:00,https://twitter.com/doodthefirst/status/1239900235146510336
"I’m so proud of PMFTC Inc. Srsly, inaalagaan nila ang employees nila. nung lumabas ang news sa COVID-19 -may disposable surgical mask everyday and nag lagay pa ng hand sanitizer sa bawat door -bago mag announce si Pres. About the quarantine naka WFH na kami.",2020-03-17,13:02:14+00:00,https://twitter.com/EekayeSol/status/1239899847479574529
putanginamoka sagad COVID,2020-03-17,13:01:42+00:00,https://twitter.com/VibewtCleo/status/1239899713849065474
Nagkakasala ako dahil sa covid na ’to shook. Ikenat ,2020-03-17,13:01:12+00:00,https://twitter.com/antuerpiaval/status/1239899588690997248
"Both naman. Pero naisip ko, kasal muna. Hahaha! Mahirap magbuntis ngayon, may covid. Ksksksskhanzgzhsjak",2020-03-17,12:55:42+00:00,https://twitter.com/renzvgarcia/status/1239898204188971008
Walang covid. Kagagawan lang to nang mga delawins hahahaha! P*tanginang mga human beings yan kay kikitids nang utaks. Hirap nang may IQ 100 lang.,2020-03-17,12:54:44+00:00,https://twitter.com/NJBorromeo/status/1239897959338323975
Korek besh...medio after tom matagal p ang susunod but for now lets all pray mapuksa na ang covid 19 #DOTSPHUrdanMiners,2020-03-17,12:49:54+00:00,https://twitter.com/leeavelina/status/1239896742729900032
can’t wait to hear covid-19 is gone,2020-03-17,12:48:50+00:00,https://twitter.com/nutellamaeee/status/1239896475775037440
Yung magkakalovelife ka na pero dahil sa Covid napupurnada ,2020-03-17,12:47:48+00:00,https://twitter.com/hainah_koh/status/1239896213371011072
Protect us from Covid-19 La Reyna Y Madre De Binangonan Nuestra Señora De Los Angeles Our Town Princess Sta.Ursula Prince of our Town St.Bernard of Clairvaux St.Francis of Assisi St.Dominic pray for us ,2020-03-17,12:47:15+00:00,https://twitter.com/rhomszkie_26/status/1239896078083710976
"hiii @istifannyqt i miss youuu babygirl!! di na natuloyyy bond natin huhu super busy ko e,, dont worryyyy pag wala ng ncov tuloyyy natin intramuros natin!! mwaa keep safeee i love uuu!! ",2020-03-17,12:47:11+00:00,https://twitter.com/_hapisavie/status/1239896061143121921
Enhanced Community Quarantine #Covid_19PH (@Manhattan Heights in Quezon City),2020-03-17,12:44:57+00:00,https://twitter.com/tjrcuenca/status/1239895499328688128
Bakla nahihilo lang wala naman sa symptom yun ng covid haha,2020-03-17,12:43:12+00:00,https://twitter.com/landarcnnrdb_/status/1239895056749719553
Pwede ba magpacheck for covid for my peace of mind?,2020-03-17,12:43:08+00:00,https://twitter.com/yogibenj/status/1239895040337432577
 DOH reports two additional COVID-19 patients have died in the Philippines. This brings the total number of deceased to 14. ,2020-03-17,12:42:37+00:00,https://twitter.com/milesblve/status/1239894909705785344
yung nanunuod akong Kingdom pero ncov nsa isip ko hahaha,2020-03-17,12:42:35+00:00,https://twitter.com/ayakajagi/status/1239894903129133056
Di na makauwi hangga matapos ncov son! :(,2020-03-17,12:42:04+00:00,https://twitter.com/aljhenosky/status/1239894773965545472
Makapaghanap na nga lng ng condo sa Pasig after ng Covid-19 na to! Gusto ko na maging residente don!,2020-03-17,12:41:50+00:00,https://twitter.com/jayveebaraquel/status/1239894714804891649
So according to this post someone gave birth last March 15 and named her son Covid Bryant. Seriously if this is true... that poor child. ,2020-03-17,12:40:58+00:00,https://twitter.com/erineeman/status/1239894495702876160
DOH reports two additional COVID-19 patients have died in the Philippines. This brings the total number of deceased to 14.,2020-03-17,12:35:45+00:00,https://twitter.com/JULESguiang/status/1239893181539291136
Nasan na yung mga puting van? Takot din kaya sila COVID 19?,2020-03-17,12:34:56+00:00,https://twitter.com/pjmatienza/status/1239892975171198976
"Yung mga nag pa-postive sa Covid okay lang i-announce, try nyo kaya yung positive sa drugs? ",2020-03-17,12:33:21+00:00,https://twitter.com/bellejgasataya/status/1239892579287592968
May ncov si Joy. #maybukaspa,2020-03-17,12:33:21+00:00,https://twitter.com/charmmy16/status/1239892577274302464
"likewise, bevs covid will end, soonest, claim it!",2020-03-17,12:31:21+00:00,https://twitter.com/Jeheheypi/status/1239892074742181888
May covid na lahat lahat may tatanong padin kung magkano concealer awit sayoo,2020-03-17,12:29:17+00:00,https://twitter.com/im_cedie09/status/1239891557278306305
efas pa kayo both diba HAHAHAHA say no to COVID-19 ,2020-03-17,12:29:04+00:00,https://twitter.com/mariyuhfeyt/status/1239891499891822592
bwct tong si papa ehh iinom daw syaa maraning alakk para daw di sya mag koroon ng covid HAHAHAHAHAbwct,2020-03-17,12:25:51+00:00,https://twitter.com/anglkslmn/status/1239890690584150016
COVID-19 lang pala ang makakapagpa-hinto ng Ang Probinsyano eh.,2020-03-17,12:24:50+00:00,https://twitter.com/Chislon_Bolanos/status/1239890436325429249
Awit talaga yung bata na nandito samin puta ipapacheck kung may ncov daw tay tayo jaaaaaan!! ,2020-03-17,12:23:54+00:00,https://twitter.com/Buboyguerrero1/status/1239890200760705024
"BUSINESS NIGHTLY The Philippines - now under a state of calamity due to covid-19. Government enforces the enhanced community quarantine all throughout Luzon. Some 200 employees of Qatar Airways laid off, as travel… https://www.instagram.com/p/B91aPCpHcUy/?igshid=kxnevcj8olxl",2020-03-17,12:20:20+00:00,https://twitter.com/Cathy__Yang/status/1239889304362639362
Work from home - Day 1 #covid_19 @Taguig https://www.instagram.com/p/B91aF7NnIgOxYkOiSZvmQ_pxuDDNOdAmM_0duw0/?igshid=79s8jw352w84,2020-03-17,12:19:06+00:00,https://twitter.com/BarbieLim_/status/1239888992511889408
"Puro mayayaman tinatamaan ng ncov, sa skwater muna ako titira, mga 1month ",2020-03-17,12:18:48+00:00,https://twitter.com/FrancesAnnC/status/1239888916183781377
Awit HAHAHAHA NCOV YAN,2020-03-17,12:18:31+00:00,https://twitter.com/JoepherEli/status/1239888847229472770
May covid si christopher de leon!!!! Putangina?!!!,2020-03-17,12:16:09+00:00,https://twitter.com/poluhhh/status/1239888249394311172
Our link will now temporarily close. I really hope we can surpass this crisis so we can meet again. #covid_19 #way #overthinking #cheerup #healingthesoul #keepcalm #walking #bridge @Resorts World Manila https://www.instagram.com/p/B91ZvQfAJqB/?igshid=13hrv942pohdz,2020-03-17,12:16:00+00:00,https://twitter.com/murdoc_parker/status/1239888210395836418
