tweet,from_GOT3,link,author_id,created_at,geo_name,geo_id,retweeters,public_metrics
"Sad reality 😓

Covid is coming - People: Panic
Jesus is coming -  People: Ignore",Sad reality Covid is coming - People: Panic Jesus is coming - People: Ignore,https://twitter.com/gurlbehindthisb/status/1239746312347611136,[2503710637],2020-03-17T02:52:08.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"When Federico Tiozen Jr. and his son Federico III heard of the threat of COVID-19, they started fitting cardboard boxes on the seats of their jeepneys to enforce ""social distancing"" among passengers as a way to prevent the spread of the virus. Pictures for @GettyImagesNews https://t.co/L0ESxRxxGL","When Federico Tiozen Jr. and his son Federico III heard of the threat of COVID-19, they started fitting cardboard boxes on the seats of their jeepneys to enforce ""social distancing"" among passengers as a way to prevent the spread of the virus. Pictures for @GettyImagesNews",https://twitter.com/eacayan/status/1239739842403004416,[529532287],2020-03-17T02:26:26.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[374536258 194103290],"{'retweet_count': 7, 'reply_count': 0, 'like_count': 31, 'quote_count': 1}"
"COVID-19 ka lang, single kami.

Expect ata kami sa Social Distancing at No Physical Contact. https://t.co/Bl1rUVZEty","COVID-19 ka lang, single kami. Expect ata kami sa Social Distancing at No Physical Contact. ",https://twitter.com/addyrajofficial/status/1239699253720518656,[710823919863746561],2020-03-16T23:45:09.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[1068400773837418497 977770471533043712 4499124268 834322464205213696 1206174577287561216 2431263847],"{'retweet_count': 10, 'reply_count': 1, 'like_count': 99, 'quote_count': 3}"
"PANIC BUYING VLOG!
WATCH HERE: https://t.co/PVWVM4PFel
SUBSCRIBE NOW!
#SocialDistancing #coronavirus #COVID19 #CoronavirusOutbreak #COVID2019 #QuarantineLife #",PANIC BUYING VLOG! WATCH HERE: https://youtu.be/uPOEyJY_BDY SUBSCRIBE NOW! #SocialDistancing #coronavirus #COVID19 #CoronavirusOutbreak #COVID2019 #QuarantineLife #,https://twitter.com/joeypalogme/status/1239673953037082624,[124903508],2020-03-16T22:04:37.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Me reading “how to boost the immune system against coronavirus; get enough sleep” article at 4am mehehehe https://t.co/XcItZyQ96n,Me reading “how to boost the immune system against coronavirus; get enough sleep” article at 4am mehehehe ,https://twitter.com/bbphia_/status/1239648694875467777,[165727534],2020-03-16T20:24:15.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
"As of today wla akong nakitang social distancing... 🚶‍♂️__🚶‍♂️

Sa relasyon nyo lang. charot! 😭

#SocialDistancing #CommunityQuarantine #Covid_19PH #C0R0NA #Covid19 #coronavirus #CoronaVirusUpdates #CharuteraKaGhorl",As of today wla akong nakitang social distancing... __ Sa relasyon nyo lang. charot! #SocialDistancing #CommunityQuarantine #Covid_19PH #C0R0NA #Covid19 #coronavirus #CoronaVirusUpdates #CharuteraKaGhorl,https://twitter.com/hungrybyaheros/status/1239527460565176320,[717567283330068480],2020-03-16T12:22:30.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Our Senator who practiced social distancing/sanitary precautions still got the COVID-19 virus.

I understand the need to work for most but there won't be much work to do at all if this becomes a full-blown pandemic.

Even staying at home for a week will have a compound impact. 🙏🏼 https://t.co/kG9KHygrgJ",Our Senator who practiced social distancing/sanitary precautions still got the COVID-19 virus. I understand the need to work for most but there won’t be much work to do at all if this becomes a full-blown pandemic. Even staying at home for a week will have a compound impact. ,https://twitter.com/erineeman/status/1239519830291533825,[46429100],2020-03-16T11:52:11.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[3042142523 499255508 298503867],"{'retweet_count': 6, 'reply_count': 1, 'like_count': 31, 'quote_count': 1}"
"Para maiwasan ang NCoV,
Palakasin ang immune system sabi nga ni Sec. Panelo ""no need to ban Chinese friends, you just need to boost your immune system"", so tayo na po ang mag adjust.

-Baka hindi pa nakainom ng gamot si Tatang. Paka obob. 
Before and After. https://t.co/2Yk0D3zYyi","Para maiwasan ang NCoV, Palakasin ang immune system sabi nga ni Sec. Panelo ""no need to ban Chinese friends, you just need to boost your immune system"", so tayo na po ang mag adjust. -Baka hindi pa nakainom ng gamot si Tatang. Paka obob. Before and After. ",https://twitter.com/nixnax18/status/1239517705876557824,[287597822],2020-03-16T11:43:44.000Z,"Cainta, Rehiyon ng CALABARZON",002c292a55e071e0,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
"Sa panahon na kumakalat ang COVID-19, paano tayo makakaiwas sa sakit?

Me: Makakaiwas sa sakit? Nakoo hindi ko alam eh. Kasi nung nasaktan ako hindi ako nakaiwas eh. 😷 Hindi ka talaga makakaiwas sa sakit.","Sa panahon na kumakalat ang COVID-19, paano tayo makakaiwas sa sakit? Me: Makakaiwas sa sakit? Nakoo hindi ko alam eh. Kasi nung nasaktan ako hindi ako nakaiwas eh. Hindi ka talaga makakaiwas sa sakit.",https://twitter.com/MarkArtugz/status/1239515147049119744,[145598689],2020-03-16T11:33:34.000Z,"Lungsod ng Marikina, Pambansang Punong Rehiyon",011518fa24638550,[],"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}"
"DS Villafuerte enjoins people not to panic and reminds that COVID-19 can be defeated through discipline, obedience, and cooperation.","DS Villafuerte enjoins people not to panic and reminds that COVID-19 can be defeated through discipline, obedience, and cooperation.",https://twitter.com/kim_badbadon/status/1239457594495758336,[38659844],2020-03-16T07:44:53.000Z,"Imus, Rehiyon ng CALABARZON",01e7c99428dda2f7,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
About last night... 😉 Alcohol... 🥃 How we fight Covid 19 😷👊🤣 @ Multinational Village https://t.co/sLWyTmE4b7,About last night... Alcohol... How we fight Covid 19 @Multinational Village https://www.instagram.com/p/B9yShvpBfv8c4kbwgtgAbPBaKzNYaLtUIeCwxg0/?igshid=1urj2xvtdu48y,https://twitter.com/lynchburg120/status/1239450140978577409,[282952230],2020-03-16T07:15:16.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"@collegeboymnl @meme__meme__me According to this boy genius @collegeboymnl, sensationalized daw at di naman serious ang covid-19. Tsaka ang mamamatay lang naman daw ay adik na squatter. 

If this wasn't proof that Phil education was a big failure, then I don't know what is. https://t.co/1uQzsQsGfp","According to this boy genius @collegeboymnl, sensationalized daw at di naman serious ang covid-19. Tsaka ang mamamatay lang naman daw ay adik na squatter. If this wasn’t proof that Phil education was a big failure, then I don’t know what is. ",https://twitter.com/PINOYthruNthru/status/1239422324941545472,[220861951],2020-03-16T05:24:44.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Don't panic guys, let us all cooperatate &amp; pray.

Observe proper hygeine, regular handwashing, practice coughing etiquette, always sanitize, eat your food &amp; take vitamins.

#KayaNatinTo #FilipinoTayo #StaySafe
#Covid19 #CoronaVirus #Ncov","Don’t panic guys, let us all cooperatate & pray. Observe proper hygeine, regular handwashing, practice coughing etiquette, always sanitize, eat your food & take vitamins. #KayaNatinTo #FilipinoTayo #StaySafe #Covid19 #CoronaVirus #Ncov",https://twitter.com/tatssalvatore/status/1239416363782778880,[362998660],2020-03-16T05:01:03.000Z,"Lungsod ng Parañaque, Pambansang Punong Rehiyon",004f3727016f9b5c,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
Kainin nyo tong banana dito oh sakto bagong gising ako iwas ncov,Kainin nyo tong banana dito oh sakto bagong gising ako iwas ncov,https://twitter.com/itsmefuckingjoe/status/1239402877744861184,[988381717420392448],2020-03-16T04:07:27.000Z,"Lungsod ng Antipolo, Rehiyon ng CALABARZON",00bcaba837867882,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
sana umulan ng isopropyl alcohol para mawakasan tong coronavirus,sana umulan ng isopropyl alcohol para mawakasan tong coronavirus,https://twitter.com/Kaiserenity/status/1239304913613549569,[271927780],2020-03-15T21:38:11.000Z,"Lungsod ng Mandaluyong, Pambansang Punong Rehiyon",005de1fe214f002d,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
PLEASE SHARE. Ang bleach na inihalo sa tubig ay mahusay na pamatay sa virus pero PLEASE - HUWAG ILAGAY ANG BLEACH solution sa basyo ng mineral water o lalagyan ng tubig. Meron na pong kaso nang nakainom ng bleach solution na naospital. #COVID_19,PLEASE SHARE. Ang bleach na inihalo sa tubig ay mahusay na pamatay sa virus pero PLEASE - HUWAG ILAGAY ANG BLEACH solution sa basyo ng mineral water o lalagyan ng tubig. Meron na pong kaso nang nakainom ng bleach solution na naospital. #COVID_19,https://twitter.com/ceciledoc/status/1239205613743177732,[27352527],2020-03-15T15:03:36.000Z,"Lungsod ng Pasay, Pambansang Punong Rehiyon",01ca92e1561dcd0f,[1238001902 870780456 190977737 621950070 321889392 1236093697831227392 754052244945809408 895695481 183961247 241039237 327835998 2751862676 146080428 79999829 232514324 91307277 703872765292482561 1044515592 581587679],"{'retweet_count': 69, 'reply_count': 0, 'like_count': 107, 'quote_count': 2}"
"@MillennialOfMNL Aba'y isang karangalan sa akin Ang magpresidente Ng Pilipinas Kung Yan Ang nais Ng Duterte trolls. Kung ako Presidente Ng Pilipinas at Hindi Ng China, Ito Ang aking mga gagawin Laban sa Coronavirus
1. Palayasin lahat Ng mga Instik at ipatigil lahat Ng mga POGOs
2. Gastusin Ang...","Aba’y isang karangalan sa akin Ang magpresidente Ng Pilipinas Kung Yan Ang nais Ng Duterte trolls. Kung ako Presidente Ng Pilipinas at Hindi Ng China, Ito Ang aking mga gagawin Laban sa Coronavirus 1. Palayasin lahat Ng mga Instik at ipatigil lahat Ng mga POGOs 2. Gastusin Ang...",https://twitter.com/CofradiaSanta/status/1239193854340825088,[1135192950193786881],2020-03-15T14:16:52.000Z,"Imus, Rehiyon ng CALABARZON",01e7c99428dda2f7,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"The more na magpupuyat ang isang tao, mas lalong bumababa ang immune system niya. So basically mas magiging prone siya na mahawaan ng Covid-19.","The more na magpupuyat ang isang tao, mas lalong bumababa ang immune system niya. So basically mas magiging prone siya na mahawaan ng Covid-19.",https://twitter.com/mjbocado/status/1239185292684189696,[915560546526572545],2020-03-15T13:42:51.000Z,"Lungsod ng Valenzuela, Pambansang Punong Rehiyon",00c1d2fc11f29f68,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
"Mga ahenteng covid proof jan, sabay sabay tayong umawiiiiiiiit.😂 #COVIDー19","Mga ahenteng covid proof jan, sabay sabay tayong umawiiiiiiiit. #COVIDー19",https://twitter.com/daneyellkeyt/status/1239178435374678018,[1017097758832881664],2020-03-15T13:15:36.000Z,"Lungsod ng Pasay, Pambansang Punong Rehiyon",01ca92e1561dcd0f,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Covid-19 kalang kame Call Center agent kme 🤣💪,Covid-19 kalang kame Call Center agent kme ,https://twitter.com/Bitch980/status/1239173014484217857,[995636786570317824],2020-03-15T12:54:04.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Tinolang Tahong, madaming luya at maanghang para iwas Ncov-19 💪🏻 @ Barangay 41, Caloocan City https://t.co/ce7s7rO97N","Tinolang Tahong, madaming luya at maanghang para iwas Ncov-19 @Barangay 41, Caloocan City https://www.instagram.com/p/B9wR2YeHO89WYREvaWjwGAG3MCMQnryfFI8Zc80/?igshid=1lauz93p6lykw",https://twitter.com/KYLEyourEGO/status/1239167174050078721,[493740674],2020-03-15T12:30:51.000Z,"Lungsod ng Caloocan, Pambansang Punong Rehiyon",00ed6f0947c230f4,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Omg! Dame na pala sa Manda 😰 

There are now five confirmed cases of the coronavirus disease (COVID-19) in Mandaluyong City, with 144 persons under monitoring and six under investigation for possible infection, the city government said. | via Neil Servallos","Omg! Dame na pala sa Manda There are now five confirmed cases of the coronavirus disease (COVID-19) in Mandaluyong City, with 144 persons under monitoring and six under investigation for possible infection, the city government said. | via Neil Servallos",https://twitter.com/LA_inlarb/status/1239138659577839621,[497555811],2020-03-15T10:37:33.000Z,"Lungsod ng Pasig, Pambansang Punong Rehiyon",011a05612b6a331c,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Convo Sa GC naming MagkaKaklase ng Highschool:

Rica: (Nagsend ng Video Bout sa Corona Virus - COVID-19) - BANANA lang pala Katapat...

Ako: (Sinend ko 'yung Pic na 'to ) - Buti na lang Bumili Ako ng Saging… https://t.co/bzXDyKR8tc",Convo Sa GC naming MagkaKaklase ng Highschool: Rica: (Nagsend ng Video Bout sa Corona Virus - COVID-19) - BANANA lang pala Katapat... Ako: (Sinend ko ’yung Pic na ’to ) - Buti na lang Bumili Ako ng Saging… https://www.instagram.com/p/B9wD8JcnjKM/?igshid=1h42wjs5ugsda,https://twitter.com/prettyjopai/status/1239136581887418369,[89498529],2020-03-15T10:29:17.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
"Everyone on NCoV : Panic buying.
Xander Ford on NCoV : Pangit buying.

Hahahahahaha!! https://t.co/63jClLbUfR",Everyone on NCoV : Panic buying. Xander Ford on NCoV : Pangit buying. Hahahahahaha!! ,https://twitter.com/iloveYUNAsomuch/status/1239127196737744897,[614703176],2020-03-15T09:52:00.000Z,"Lungsod ng Maynila, Pambansang Punong Rehiyon",01bb53b81ba40196,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}"
"Getting ready for the apocalypse.

#Covid_19PH #NewProfilePic #mangamataytangtanan #lockdown https://t.co/fKUFgwBA19",Getting ready for the apocalypse. #Covid_19PH #NewProfilePic #mangamataytangtanan #lockdown,https://twitter.com/ryeryekun/status/1239107033997008897,[1018395232579141633],2020-03-15T08:31:53.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 12, 'quote_count': 0}"
"Finally learned how to drink tablets without gagging and any drama for dem vit c 😭 achievement 'to for me, okay??

Push po tayo for better me 2020 despite the coronavirus crisis https://t.co/sf4XtBJzrk","Finally learned how to drink tablets without gagging and any drama for dem vit c achievement ’to for me, okay?? Push po tayo for better me 2020 despite the coronavirus crisis ",https://twitter.com/hanvergs/status/1239095036702162944,[45377467],2020-03-15T07:44:12.000Z,"Lungsod ng Quezon, Pambansang Punong Rehiyon",006523c50dfe9086,[],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
Having a banana a day keeps coronavirus away 🤝,Having a banana a day keeps coronavirus away ,https://twitter.com/MarcAngelBULLET/status/1239089710070284288,[546435040],2020-03-15T07:23:02.000Z,"Binangonan, Rehiyon ng CALABARZON",01d2413c72da8f27,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
Tingin ko mabenta hand cream after this Covid szn kakahugas at kaka alcohol ng kamay dry na hands natin,Tingin ko mabenta hand cream after this Covid szn kakahugas at kaka alcohol ng kamay dry na hands natin,https://twitter.com/jcinyou_/status/1239072090151473153,[1364040720],2020-03-15T06:13:01.000Z,"Lungsod ng Makati, Pambansang Punong Rehiyon",017a4afa29d71c65,[],"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}"
"For those who want to visit their family in the provinces. Make sure your immune system is really boosted too ^.^ 

Stay healthy everyone ฅ'ω'ฅ
#Covid_19PH https://t.co/Vzk1SHVUNL",For those who want to visit their family in the provinces. Make sure your immune system is really boosted too ^.^ Stay healthy everyone ฅ’ω’ฅ #Covid_19PH,https://twitter.com/martytengco/status/1239059598843064320,[226053952],2020-03-15T05:23:23.000Z,"Bacoor, Rehiyon ng CALABARZON",00913613698f59d9,[],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
