ngram,freq_fg,relfreq_fg,freq_bg,relfreq_bg,phrase,inform,score
possible coronavirus,1,8.333333333,4,7.959855984,0.717532504,0.003821052,0.721353556
dont personally,1,3.571428571,0,0.000488868,0.401188659,0.317727956,0.718916615
safe yall,1,5.555555556,2,1.242204034,0.634655598,0.083217288,0.717872886
masks nag,1,4.166666667,0,0.000788115,0.358214367,0.357207609,0.715421976
kasi maraming,1,3.846153846,0,0.000783276,0.384430924,0.32688843,0.711319354
masks sakit,1,4.166666667,0,0.000788115,0.352105889,0.357207609,0.709313498
nag aalala,1,5.263157895,1,1.216883984,0.632042816,0.07707567,0.709118486
kasi malakas,1,3.846153846,0,0.000783276,0.37584848,0.32688843,0.70273691
kasi kumain,1,3.846153846,0,0.000783276,0.37584848,0.32688843,0.70273691
baka ncov,1,7.692307692,1,1.915668318,0.591260645,0.106934944,0.698195589
kasi galing,1,3.846153846,0,0.000783276,0.368836112,0.32688843,0.695724542
dont compare,1,3.571428571,0,0.000488868,0.376433402,0.317727956,0.694161358
dont enter,1,3.571428571,0,0.000488868,0.376433402,0.317727956,0.694161358
tapos mababasa,1,5.263157895,1,1.698914706,0.632042816,0.059512714,0.69155553
fight virus,1,8.333333333,4,13.44872427,0.73074959,-0.03988506,0.69086453
mask vitamins,2,4.166666667,0,0.000755782,0.329333235,0.358953065,0.6882863
hands thoroughly,2,5.882352941,1,2.647747265,0.637939436,0.046955744,0.68489518
kasi meron,1,3.846153846,0,0.000783276,0.357771417,0.32688843,0.684659847
people choosing,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people ignore,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people priests,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people interacting,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people importantly,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people knowing,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
people nowadays,1,3.448275862,0,0.000620161,0.384934476,0.297358816,0.682293292
dont touch,1,3.571428571,0,0.000488868,0.351678146,0.317727956,0.669406102
nyo muna,1,5.882352941,1,1.552471489,0.590237658,0.078359334,0.668596992
dont scare,1,3.571428571,0,0.000488868,0.343708733,0.317727956,0.661436689
fight coronavirus,1,8.333333333,5,16.89700013,0.717532504,-0.058906047,0.658626457
people real,1,3.448275862,0,0.000620161,0.361032849,0.297358816,0.658391665
people agent,1,3.448275862,0,0.000620161,0.361032849,0.297358816,0.658391665
people recently,1,3.448275862,0,0.000620161,0.361032849,0.297358816,0.658391665
yan maglalaro,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan bunos,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan ot,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan nirelease,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan baon,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan naktira,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan yaaaaan,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan pan,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan binili,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan magawa,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
yan gluck,1,3.333333333,0,0.000633882,0.369843223,0.285587356,0.655430579
dont dds,1,3.571428571,0,0.000488868,0.337197249,0.317727956,0.654925205
dont kill,1,3.571428571,0,0.000488868,0.337197249,0.317727956,0.654925205
people japan,1,3.448275862,0,0.000620161,0.347051293,0.297358816,0.644410109
people sosyal,1,3.448275862,0,0.000620161,0.347051293,0.297358816,0.644410109
people taking,1,3.448275862,0,0.000620161,0.337131222,0.297358816,0.634490038
yan immediate,1,3.333333333,0,0.000633882,0.346738317,0.285587356,0.632325673
dont us,1,3.571428571,0,0.000488868,0.312441992,0.317727956,0.630169948
people away,1,3.448275862,0,0.000620161,0.329436617,0.297358816,0.626795433
people wearing,1,3.448275862,0,0.000620161,0.329436617,0.297358816,0.626795433
please stay,1,6.666666667,9,6.054899463,0.620235815,0.006416814,0.626652629
china source,1,4.545454545,1,0.19451482,0.482590648,0.143244303,0.625834951
people ncov,2,6.896551724,2,0.712230648,0.467230525,0.156577587,0.623808112
think covid,1,7.692307692,2,3.8782941,0.569730814,0.05267888,0.622409693
dont proper,1,3.571428571,0,0.000488868,0.30447258,0.317727956,0.622200536
people survive,1,3.448275862,0,0.000620161,0.323149667,0.297358816,0.620508483
prevent covid,1,7.692307692,2,4.042958987,0.569730814,0.049480306,0.61921112
yan ganyan,1,3.333333333,0,0.000633882,0.333222814,0.285587356,0.618810169
yan akala,1,3.333333333,0,0.000633882,0.333222814,0.285587356,0.618810169
natin gawin,1,5,1,0.783272083,0.525996628,0.092685653,0.618682281
nga galing,1,5.263157895,1,1.140030617,0.537739686,0.080509268,0.618248954
dont wash,1,3.571428571,0,0.000488868,0.300002468,0.317727956,0.617730424
people got,1,3.448275862,0,0.000620161,0.317834126,0.297358816,0.615192942
time coronavirus,1,6.666666667,3,2.320644993,0.54427353,0.070351655,0.614625184
nag ban,1,5.263157895,2,2.568235335,0.574221116,0.037763799,0.611984916
yan panlaban,1,3.333333333,0,0.000633882,0.323633411,0.285587356,0.609220767
like us,1,5.263157895,1,0.703822605,0.501258255,0.105892639,0.607150894
mo sunduin,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo lisensya,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo kakainom,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo mababa,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo epal,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo bansang,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo nagpupunta,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo east,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo bunganga,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
mo malabanan,1,3.125,0,0.000730798,0.342694364,0.261275253,0.603969617
yan gala,1,3.333333333,0,0.000633882,0.316195293,0.285587356,0.601782648
daw panic,1,5.882352941,1,1.526129025,0.512053191,0.079366021,0.591419212
yan puro,1,3.333333333,0,0.000633882,0.300528505,0.285587356,0.586115861
natin meron,1,5,1,0.783272083,0.491339268,0.092685653,0.584024922
mo product,1,3.125,0,0.000730798,0.321033515,0.261275253,0.582308768
mo mahawaan,1,3.125,0,0.000730798,0.321033515,0.261275253,0.582308768
cases pilipinas,1,5,4,0.597575393,0.475416582,0.106215637,0.581632219
natin bansa,1,5,1,0.783272083,0.485450117,0.092685653,0.57813577
nyo chinese,1,5.882352941,1,1.552471489,0.499623244,0.078359334,0.577982578
like symptoms,1,5.263157895,3,2.266322605,0.529626492,0.044345931,0.573972423
panic west,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic storm,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic gulo,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic final,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic reminds,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic pitch,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
panic chaos,1,2.941176471,0,0.000505707,0.318969718,0.254951831,0.573921549
chinese people,3,7.142857143,11,8.196036254,0.582404906,-0.009824128,0.572580777
yan duterte,1,3.333333333,0,0.000633882,0.284344911,0.285587356,0.569932267
yan alam,1,3.333333333,0,0.000633882,0.284344911,0.285587356,0.569932267
virus disappear,2,3.125,0,0.000551989,0.299372665,0.2700443,0.569416966
safe guys,1,5.555555556,8,5.163772661,0.565057655,0.004062832,0.569120487
hands course,1,2.941176471,0,0.000688442,0.318969718,0.2458791,0.564848818
hands halikan,1,2.941176471,0,0.000688442,0.318969718,0.2458791,0.564848818
hands directives,1,2.941176471,0,0.000688442,0.318969718,0.2458791,0.564848818
mo inyo,1,3.125,0,0.000730798,0.299372665,0.261275253,0.560647918
spread virus,1,6.666666667,11,6.264761421,0.554847198,0.004145299,0.558992497
kasi covid,1,3.846153846,0,0.000783276,0.231546393,0.32688843,0.558434823
nga nga,1,5.263157895,1,1.140030617,0.477072343,0.080509268,0.557581611
yan like,1,3.333333333,0,0.000633882,0.271695257,0.285587356,0.557282613
panic compared,1,2.941176471,0,0.000505707,0.298583036,0.254951831,0.553534867
panic buong,1,2.941176471,0,0.000505707,0.298583036,0.254951831,0.553534867
panic kidding,1,2.941176471,0,0.000505707,0.298583036,0.254951831,0.553534867
panic nothing,1,2.941176471,0,0.000505707,0.298583036,0.254951831,0.553534867
hands head,1,2.941176471,0,0.000688442,0.298583036,0.2458791,0.544462136
hands aint,1,2.941176471,0,0.000688442,0.298583036,0.2458791,0.544462136
hands curious,1,2.941176471,0,0.000688442,0.298583036,0.2458791,0.544462136
hands hug,1,2.941176471,0,0.000688442,0.298583036,0.2458791,0.544462136
mo parang,1,3.125,0,0.000730798,0.281884672,0.261275253,0.543159925
yan yan,1,3.333333333,0,0.000633882,0.256469977,0.285587356,0.542057333
panic cos,1,2.941176471,0,0.000505707,0.286657592,0.254951831,0.541609422
panic jesus,1,2.941176471,0,0.000505707,0.286657592,0.254951831,0.541609422
hands bring,1,2.941176471,0,0.000688442,0.286657592,0.2458791,0.532536692
cases country,1,5,24,3.660362529,0.51483945,0.015593786,0.530433236
system ever,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system adjust,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system malayo,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system boosting,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system date,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system rather,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system nyaging,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system thus,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system connect,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
system distributing,1,2.777777778,0,0.000661602,0.298073711,0.231736046,0.529809757
china due,1,4.545454545,4,0.841066544,0.451083958,0.076691465,0.527775423
panic kay,1,2.941176471,0,0.000505707,0.271633309,0.254951831,0.526585139
panic risk,1,2.941176471,0,0.000505707,0.271633309,0.254951831,0.526585139
hands taking,1,2.941176471,0,0.000688442,0.278196354,0.2458791,0.524075454
nag panic,1,5.263157895,1,1.216883984,0.446444893,0.07707567,0.523520563
hands tissue,1,2.941176471,0,0.000688442,0.271633309,0.2458791,0.517512409
panic guys,1,2.941176471,0,0.000505707,0.261737066,0.254951831,0.516688897
panic cant,1,2.941176471,0,0.000505707,0.261737066,0.254951831,0.516688897
cases philippines,1,5,10,1.516411534,0.453650678,0.05965456,0.513305238
system far,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system staying,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system drowning,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system buti,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system eating,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system hays,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
system basically,1,2.777777778,0,0.000661602,0.278819622,0.231736046,0.510555668
tapos mo,1,5.263157895,1,1.698914706,0.449635663,0.059512714,0.509148377
hands use,1,2.941176471,0,0.000688442,0.261737066,0.2458791,0.507616166
hands sanitize,1,2.941176471,0,0.000688442,0.261737066,0.2458791,0.507616166
stay indoors,1,4.166666667,3,2.213965462,0.480899325,0.02634713,0.507246455
system namatay,1,2.777777778,0,0.000661602,0.267556703,0.231736046,0.499292749
virus tapos,2,3.125,0,0.000551989,0.229019797,0.2700443,0.499064097
nyo ncov,1,5.882352941,1,1.552471489,0.420580024,0.078359334,0.498939358
kasi lumalabas,1,3.846153846,1,0.79025696,0.437749938,0.06086426,0.498614198
panic alam,1,2.941176471,0,0.000505707,0.243530031,0.254951831,0.498481862
virus natin,2,3.125,0,0.000551989,0.227416881,0.2700443,0.497461181
nag positive,1,5.263157895,6,7.973640741,0.516399417,-0.021863684,0.494535733
hands eat,1,2.941176471,0,0.000688442,0.245884228,0.2458791,0.491763328
panic philippines,1,2.941176471,0,0.000505707,0.235639914,0.254951831,0.490591744
panic like,1,2.941176471,0,0.000505707,0.232368571,0.254951831,0.487320402
disease covid,1,7.692307692,23,22.6737995,0.569730814,-0.083153017,0.486577797
natin alam,1,5,4,3.391967735,0.467063878,0.019401385,0.486465263
immune competent,1,2.5,0,0.000333433,0.262998314,0.223058956,0.48605727
immune daq,1,2.5,0,0.000333433,0.262998314,0.223058956,0.48605727
system today,1,2.777777778,0,0.000661602,0.253367102,0.231736046,0.485103148
system pray,1,2.777777778,0,0.000661602,0.253367102,0.231736046,0.485103148
alcohol ethyl,2,2.857142857,0,0.000736888,0.248787251,0.236082775,0.484870026
alcohol lysol,2,2.857142857,0,0.000736888,0.248787251,0.236082775,0.484870026
coronavirus hoax,2,2.666666667,0,0.000364255,0.24700574,0.237292955,0.484298695
hands wash,1,2.941176471,0,0.000688442,0.235639914,0.2458791,0.481519014
hands always,1,2.941176471,0,0.000688442,0.235639914,0.2458791,0.481519014
stay clean,1,4.166666667,1,0.687247905,0.40624268,0.07509069,0.48133337
hands like,1,2.941176471,0,0.000688442,0.232368571,0.2458791,0.478247671
panic kasi,1,2.941176471,0,0.000505707,0.223143349,0.254951831,0.47809518
hands natin,1,2.941176471,0,0.000688442,0.230859945,0.2458791,0.476739045
system much,1,2.777777778,0,0.000661602,0.244020651,0.231736046,0.475756697
system really,1,2.777777778,0,0.000661602,0.244020651,0.231736046,0.475756697
chinese nationals,2,4.761904762,10,7.444156555,0.496302487,-0.021275315,0.475027171
alcohol katawan,2,2.857142857,0,0.000736888,0.237202534,0.236082775,0.473285309
system lalo,1,2.777777778,0,0.000661602,0.240311446,0.231736046,0.472047492
mo alcohol,1,3.125,0,0.000730798,0.209928888,0.261275253,0.471204141
alcohol solution,2,2.857142857,0,0.000736888,0.232798229,0.236082775,0.468881004
people might,1,3.448275862,1,0.337698813,0.384934476,0.080119835,0.465054311
system niyo,1,2.777777778,0,0.000661602,0.226825117,0.231736046,0.458561163
daw ncov,1,5.882352941,2,3.221044279,0.420580024,0.035426543,0.456006566
system proper,1,2.777777778,0,0.000661602,0.222850094,0.231736046,0.45458614
system time,1,2.777777778,0,0.000661602,0.222850094,0.231736046,0.45458614
nga virus,1,5.263157895,2,2.405853402,0.413154232,0.041201396,0.454355628
infected coronavirus,1,5.882352941,6,7.284432243,0.465516274,-0.012575451,0.452940823
system nga,1,2.777777778,0,0.000661602,0.216283739,0.231736046,0.448019785
chinese hinawakan,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese mahigpit,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese governments,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese nandito,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese eastwood,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese kapitalista,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese inuubo,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese gahd,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese taiwanese,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese pogo,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese general,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
chinese nakakaalarma,1,2.380952381,0,0.000547533,0.248151243,0.199466404,0.447617648
kasi balita,1,3.846153846,1,0.79025696,0.384430924,0.06086426,0.445295184
immune agad,1,2.5,0,0.000333433,0.218204327,0.223058956,0.441263283
alcohol nga,2,2.857142857,0,0.000736888,0.204268834,0.236082775,0.440351609
stay away,1,4.166666667,3,2.213965462,0.413839412,0.02634713,0.440186542
daw covid,1,5.882352941,2,3.221044279,0.404116036,0.035426543,0.439542578
dont give,1,3.571428571,1,0.677180598,0.376433402,0.059385106,0.435818508
chinese hello,1,2.380952381,0,0.000547533,0.231647739,0.199466404,0.431114143
chinese official,1,2.380952381,0,0.000547533,0.231647739,0.199466404,0.431114143
chinese workers,1,2.380952381,0,0.000547533,0.231647739,0.199466404,0.431114143
chinese umihi,1,2.380952381,0,0.000547533,0.231647739,0.199466404,0.431114143
chinese moa,1,2.380952381,0,0.000547533,0.231647739,0.199466404,0.431114143
kasi dun,1,3.846153846,1,0.79025696,0.36290724,0.06086426,0.4237715
cases coronavirus,1,5,14,2.128968961,0.37943694,0.042690005,0.422126945
dont believe,1,3.571428571,1,0.677180598,0.361952505,0.059385106,0.421337611
immune boost,1,2.5,0,0.000333433,0.195297059,0.223058956,0.418356015
masks drink,1,4.166666667,1,1.637151752,0.377361548,0.038923265,0.416284813
hands ncov,1,2.941176471,0,0.000688442,0.169516648,0.2458791,0.415395748
chinese way,1,2.380952381,0,0.000547533,0.215144235,0.199466404,0.414610639
chinese biological,1,2.380952381,0,0.000547533,0.215144235,0.199466404,0.414610639
yan tignan,1,3.333333333,1,0.968375817,0.369843223,0.041203594,0.411046818
panic covid,2,5.882352941,2,2.639394596,0.363342672,0.047141604,0.410484276
system coronavirus,1,2.777777778,0,0.000661602,0.178143485,0.231736046,0.409879531
chinese wearing,1,2.380952381,0,0.000547533,0.209831293,0.199466404,0.409297697
chinese got,1,2.380952381,0,0.000547533,0.201820049,0.199466404,0.401286454
chinese dun,1,2.380952381,0,0.000547533,0.201820049,0.199466404,0.401286454
kasi baka,1,3.846153846,1,0.79025696,0.339098039,0.06086426,0.3999623
sakit mo,1,4.545454545,1,3.000751337,0.37499412,0.018875683,0.393869804
dont cause,1,3.571428571,1,0.677180598,0.331691867,0.059385106,0.391076973
mask wash,2,4.166666667,1,1.154601936,0.333967636,0.053473363,0.387441
chinese hospital,1,2.380952381,0,0.000547533,0.185316545,0.199466404,0.384782949
people need,1,3.448275862,1,0.337698813,0.302248432,0.080119835,0.382368267
dont work,1,3.571428571,1,0.677180598,0.322716352,0.059385106,0.382101458
like covid,1,5.263157895,4,3.047572605,0.349869544,0.028757147,0.378626691
people would,1,3.448275862,2,0.712230648,0.323149667,0.054387167,0.377536833
mask solusyon,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask faces,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask facing,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask drugstore,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask napupunta,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask assume,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask marumi,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask katawatawa,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask applicable,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask maiwas,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask basta,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
mask suot,1,2.083333333,0,0.000755782,0.21156853,0.165035966,0.376604496
people spread,1,3.448275862,1,0.337698813,0.291553434,0.080119835,0.37167327
china coronavirus,1,4.545454545,10,2.134169992,0.336278111,0.034365906,0.370644016
ncov wash,4,2.48447205,0,0.000502389,0.156222702,0.21133408,0.367556782
mask eventually,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask bra,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask share,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask colored,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask bukod,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask everyday,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
mask weve,1,2.083333333,0,0.000755782,0.197127964,0.165035966,0.36216393
kasi cases,1,3.846153846,2,1.667449943,0.322529466,0.032145314,0.35467478
mask vit,1,2.083333333,0,0.000755782,0.188680774,0.165035966,0.35371674
mask temperature,1,2.083333333,0,0.000755782,0.188680774,0.165035966,0.35371674
mask cos,1,2.083333333,0,0.000755782,0.188680774,0.165035966,0.35371674
mask jan,1,2.083333333,0,0.000755782,0.188680774,0.165035966,0.35371674
mask ginamit,1,2.083333333,0,0.000755782,0.188680774,0.165035966,0.35371674
china ncov,1,4.545454545,7,1.487618268,0.301554645,0.050770517,0.352325162
dont forget,1,3.571428571,7,5.188458793,0.361952505,-0.013338251,0.348614255
mask properly,1,2.083333333,0,0.000755782,0.182687397,0.165035966,0.347723364
yan doh,1,3.333333333,1,0.968375817,0.304979552,0.041203594,0.346183146
